,Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore,Gender_female,Gender_male,LunchType_free/reduced,LunchType_standard
1180,female,2,6,free/reduced,1,1,1,0,1.0,2,0,49,56,57,1.0,0.0,1.0,0.0
1181,female,4,1,standard,1,1,2,0,4.0,0,0,91,91,92,1.0,0.0,0.0,1.0
1182,male,4,0,standard,0,0,2,1,1.0,1,0,76,65,66,0.0,1.0,0.0,1.0
1183,female,2,0,free/reduced,0,1,2,1,1.0,1,1,46,67,62,1.0,0.0,1.0,0.0
1184,male,2,5,standard,0,1,2,1,3.0,0,0,45,46,42,0.0,1.0,0.0,1.0
1185,female,1,5,standard,1,1,1,1,5.0,1,1,26,40,38,1.0,0.0,0.0,1.0
1186,male,2,2,standard,1,1,1,0,2.0,0,0,63,55,54,0.0,1.0,0.0,1.0
1187,female,2,1,free/reduced,1,1,1,0,3.0,1,0,49,65,61,1.0,0.0,1.0,0.0
1188,male,2,5,standard,1,2,0,1,2.0,1,1,63,58,58,0.0,1.0,0.0,1.0
1189,male,1,5,standard,0,1,2,1,0.0,1,1,64,63,54,0.0,1.0,0.0,1.0
1190,male,1,5,free/reduced,0,1,0,0,1.0,0,1,51,61,59,0.0,1.0,1.0,0.0
1191,male,2,0,standard,1,1,2,1,1.0,0,0,82,70,70,0.0,1.0,0.0,1.0
1192,female,1,3,standard,0,0,2,1,0.0,1,1,65,82,83,1.0,0.0,0.0,1.0
1193,female,2,0,free/reduced,0,0,2,1,2.0,0,0,64,96,91,1.0,0.0,1.0,0.0
1194,male,2,3,standard,0,1,0,1,1.0,1,0,86,83,86,0.0,1.0,0.0,1.0
1195,male,2,1,standard,0,2,2,1,3.0,1,0,75,75,72,0.0,1.0,0.0,1.0
1196,male,4,1,standard,1,1,1,1,3.0,1,1,99,83,81,0.0,1.0,0.0,1.0
1197,male,2,1,standard,1,2,2,1,1.0,0,0,69,69,63,0.0,1.0,0.0,1.0
1198,female,0,3,standard,1,1,0,1,2.0,0,1,76,92,93,1.0,0.0,0.0,1.0
1199,male,2,1,standard,1,1,1,0,1.0,1,0,77,71,71,0.0,1.0,0.0,1.0
1200,female,1,1,free/reduced,1,0,2,1,3.0,1,0,59,72,75,1.0,0.0,1.0,0.0
1201,male,2,5,free/reduced,1,2,2,1,1.0,0,0,63,65,55,0.0,1.0,1.0,0.0
1202,male,2,5,free/reduced,1,1,2,0,6.0,2,0,61,48,47,0.0,1.0,1.0,0.0
1203,female,2,6,free/reduced,1,1,2,1,1.0,0,1,70,81,80,1.0,0.0,1.0,0.0
1204,male,2,3,free/reduced,1,0,1,0,2.0,0,1,75,79,72,0.0,1.0,1.0,0.0
1205,male,4,4,standard,0,1,2,1,2.0,2,0,90,83,84,0.0,1.0,0.0,1.0
1206,male,3,1,free/reduced,0,0,2,1,5.0,0,0,72,74,80,0.0,1.0,1.0,0.0
1207,female,0,5,free/reduced,1,1,2,0,2.0,1,2,44,61,53,1.0,0.0,1.0,0.0
1208,male,1,3,standard,1,1,2,1,0.0,0,2,87,77,72,0.0,1.0,0.0,1.0
1209,male,1,5,free/reduced,0,0,2,1,2.0,1,0,55,52,54,0.0,1.0,1.0,0.0
1210,female,3,2,free/reduced,1,1,1,1,2.0,1,1,70,81,85,1.0,0.0,1.0,0.0
1211,female,1,3,free/reduced,0,0,2,1,2.0,1,2,66,91,87,1.0,0.0,1.0,0.0
1212,female,4,2,free/reduced,0,0,1,1,1.0,0,2,72,88,84,1.0,0.0,1.0,0.0
1213,male,0,5,standard,0,0,0,1,0.0,1,1,57,61,58,0.0,1.0,0.0,1.0
1214,female,1,5,free/reduced,1,0,0,1,3.0,1,0,64,67,58,1.0,0.0,1.0,0.0
1215,male,3,5,standard,1,0,1,1,1.0,1,0,84,75,79,0.0,1.0,0.0,1.0
1216,male,1,5,standard,1,1,2,1,0.0,0,2,93,84,78,0.0,1.0,0.0,1.0
1217,female,4,0,free/reduced,0,0,1,1,5.0,2,0,57,71,73,1.0,0.0,1.0,0.0
1218,female,2,5,standard,0,1,1,0,1.0,1,1,86,86,92,1.0,0.0,0.0,1.0
1219,female,1,6,free/reduced,1,0,1,0,1.0,1,0,57,73,68,1.0,0.0,1.0,0.0
1220,male,3,3,free/reduced,0,2,2,1,1.0,1,1,66,69,70,0.0,1.0,1.0,0.0
1221,male,3,2,free/reduced,1,0,2,1,0.0,2,0,52,40,46,0.0,1.0,1.0,0.0
1222,female,4,0,standard,1,1,0,0,3.0,1,1,79,80,81,1.0,0.0,0.0,1.0
1223,male,4,2,standard,1,1,2,1,2.0,1,0,83,80,74,0.0,1.0,0.0,1.0
1224,female,1,2,free/reduced,1,0,2,1,1.0,0,0,23,31,29,1.0,0.0,1.0,0.0
1225,male,2,3,free/reduced,1,1,1,0,3.0,1,0,65,69,64,0.0,1.0,1.0,0.0
1226,female,3,5,free/reduced,1,0,2,1,2.0,0,2,63,73,73,1.0,0.0,1.0,0.0
1227,female,4,6,standard,0,1,2,0,2.0,0,2,80,95,93,1.0,0.0,0.0,1.0
1228,female,2,6,free/reduced,1,1,2,1,0.0,0,1,70,74,71,1.0,0.0,1.0,0.0
1229,female,3,6,free/reduced,1,2,1,1,0.0,2,1,78,79,79,1.0,0.0,1.0,0.0
1230,male,2,1,free/reduced,0,0,1,1,5.0,1,2,95,92,90,0.0,1.0,1.0,0.0
1231,male,1,3,free/reduced,1,1,1,0,2.0,0,1,51,56,53,0.0,1.0,1.0,0.0
1232,female,4,2,standard,0,0,2,0,2.0,1,0,100,100,100,1.0,0.0,0.0,1.0
1233,female,2,5,standard,1,2,0,1,2.0,1,1,53,54,59,1.0,0.0,0.0,1.0
1234,female,4,1,standard,1,1,1,1,4.0,0,0,79,81,85,1.0,0.0,0.0,1.0
1235,male,4,2,standard,1,1,2,0,3.0,1,0,53,57,48,0.0,1.0,0.0,1.0
1236,male,3,3,standard,1,2,2,1,1.0,1,2,75,71,78,0.0,1.0,0.0,1.0
1237,male,1,6,standard,1,2,0,1,1.0,1,1,67,73,67,0.0,1.0,0.0,1.0
1238,male,2,5,standard,0,1,2,1,1.0,2,1,81,77,82,0.0,1.0,0.0,1.0
1239,female,1,5,standard,1,2,1,1,2.0,1,0,96,89,93,1.0,0.0,0.0,1.0
1240,male,3,5,standard,1,1,1,1,3.0,0,1,96,84,91,0.0,1.0,0.0,1.0
1241,male,4,5,standard,1,1,1,0,2.0,2,0,66,53,50,0.0,1.0,0.0,1.0
1242,male,2,6,standard,0,0,0,0,3.0,0,2,85,74,78,0.0,1.0,0.0,1.0
1243,male,3,2,standard,0,1,1,1,4.0,0,0,80,72,73,0.0,1.0,0.0,1.0
1244,male,3,2,free/reduced,1,0,2,1,4.0,2,0,83,83,75,0.0,1.0,1.0,0.0
1245,male,2,4,free/reduced,1,0,1,1,2.0,1,1,57,60,52,0.0,1.0,1.0,0.0
1246,male,4,5,free/reduced,1,1,2,0,3.0,1,0,90,80,81,0.0,1.0,1.0,0.0
1247,male,1,1,standard,1,1,0,1,0.0,1,0,71,70,74,0.0,1.0,0.0,1.0
1248,male,3,0,standard,0,1,1,1,5.0,1,1,87,77,80,0.0,1.0,0.0,1.0
1249,male,2,5,standard,1,2,2,0,7.0,1,0,79,74,71,0.0,1.0,0.0,1.0
1250,female,3,4,standard,1,1,2,1,2.0,0,0,86,88,93,1.0,0.0,0.0,1.0
1251,male,3,3,free/reduced,1,0,1,1,1.0,0,1,52,65,69,0.0,1.0,1.0,0.0
1252,male,2,0,standard,1,1,2,1,3.0,0,2,75,68,73,0.0,1.0,0.0,1.0
1253,female,3,0,standard,1,1,2,1,0.0,0,1,65,80,79,1.0,0.0,0.0,1.0
1254,male,3,4,standard,0,1,2,1,2.0,1,0,73,68,72,0.0,1.0,0.0,1.0
1255,female,2,4,standard,1,0,1,1,2.0,0,0,41,32,33,1.0,0.0,0.0,1.0
1256,male,3,0,free/reduced,1,3,2,0,2.0,0,0,70,59,57,0.0,1.0,1.0,0.0
1257,male,2,6,standard,1,1,2,0,1.0,1,1,57,50,49,0.0,1.0,0.0,1.0
1258,female,3,1,free/reduced,0,1,1,1,1.0,0,0,64,78,78,1.0,0.0,1.0,0.0
1259,female,2,6,standard,1,1,2,0,4.0,1,2,51,63,65,1.0,0.0,0.0,1.0
1260,female,4,0,free/reduced,1,1,1,1,1.0,1,2,63,81,66,1.0,0.0,1.0,0.0
1261,female,3,6,standard,1,1,1,0,3.0,1,2,72,84,81,1.0,0.0,0.0,1.0
1262,male,2,0,standard,1,1,0,0,3.0,1,1,62,58,51,0.0,1.0,0.0,1.0
1263,male,4,0,free/reduced,1,1,1,1,2.0,2,2,55,58,58,0.0,1.0,1.0,0.0
1264,male,2,5,standard,1,3,2,1,1.0,1,0,53,45,44,0.0,1.0,0.0,1.0
1265,female,2,3,standard,1,3,2,0,3.0,1,0,74,77,83,1.0,0.0,0.0,1.0
1266,female,3,3,free/reduced,0,1,1,1,2.0,0,0,76,85,89,1.0,0.0,1.0,0.0
1267,male,3,5,free/reduced,1,2,1,1,6.0,0,0,52,48,49,0.0,1.0,1.0,0.0
1268,male,3,6,free/reduced,0,1,2,1,0.0,1,0,42,26,32,0.0,1.0,1.0,0.0
1269,male,1,2,standard,1,1,2,0,2.0,0,1,38,23,27,0.0,1.0,0.0,1.0
1270,male,3,3,standard,0,0,2,1,3.0,0,2,100,99,100,0.0,1.0,0.0,1.0
1271,male,2,0,standard,1,2,1,1,0.0,2,0,58,55,47,0.0,1.0,0.0,1.0
1272,male,3,6,free/reduced,0,0,1,1,3.0,1,0,46,51,52,0.0,1.0,1.0,0.0
1273,female,0,5,standard,1,1,2,1,0.0,0,2,55,62,56,1.0,0.0,0.0,1.0
1274,male,3,0,standard,1,1,1,1,5.0,0,0,71,68,64,0.0,1.0,0.0,1.0
1275,male,3,3,standard,1,1,2,1,1.0,1,0,67,66,65,0.0,1.0,0.0,1.0
1276,female,4,2,standard,1,1,1,0,1.0,1,0,30,47,42,1.0,0.0,0.0,1.0
1277,female,3,1,free/reduced,1,1,2,0,2.0,0,0,68,69,75,1.0,0.0,1.0,0.0
1278,male,2,4,standard,1,1,1,1,4.0,1,0,73,58,60,0.0,1.0,0.0,1.0
1279,male,0,0,free/reduced,1,1,1,0,3.0,0,1,40,42,38,0.0,1.0,1.0,0.0
1280,female,2,2,standard,1,1,0,1,2.0,0,1,54,65,62,1.0,0.0,0.0,1.0
1281,female,3,2,standard,1,1,2,1,7.0,0,0,62,75,70,1.0,0.0,0.0,1.0
1282,male,3,0,standard,1,3,1,1,1.0,1,2,75,73,67,0.0,1.0,0.0,1.0
1283,male,1,0,free/reduced,1,0,2,0,1.0,1,1,45,37,38,0.0,1.0,1.0,0.0
1284,male,3,0,standard,0,0,2,0,2.0,0,2,49,51,57,0.0,1.0,0.0,1.0
1285,male,1,5,free/reduced,0,0,2,1,2.0,0,0,80,85,80,0.0,1.0,1.0,0.0
1286,male,4,6,free/reduced,1,0,2,0,3.0,1,2,47,49,46,0.0,1.0,1.0,0.0
1287,male,2,0,standard,1,1,0,1,3.0,0,0,64,53,54,0.0,1.0,0.0,1.0
1288,female,2,1,standard,0,2,2,0,1.0,1,0,77,82,85,1.0,0.0,0.0,1.0
1289,female,2,5,standard,1,1,2,0,4.0,1,0,79,88,78,1.0,0.0,0.0,1.0
1290,male,0,5,free/reduced,1,2,2,1,5.0,2,0,47,40,35,0.0,1.0,1.0,0.0
1291,female,2,0,standard,0,1,2,1,2.0,2,1,79,85,86,1.0,0.0,0.0,1.0
1292,male,1,2,free/reduced,1,2,2,0,1.0,1,0,45,43,33,0.0,1.0,1.0,0.0
1293,male,4,1,standard,1,2,1,1,1.0,2,0,96,90,83,0.0,1.0,0.0,1.0
1294,female,2,5,standard,1,1,0,1,2.0,0,0,63,66,64,1.0,0.0,0.0,1.0
1295,female,2,2,free/reduced,0,0,0,0,3.0,1,0,64,80,82,1.0,0.0,1.0,0.0
1296,female,1,5,standard,1,0,1,1,4.0,1,2,57,65,69,1.0,0.0,0.0,1.0
1297,female,3,5,standard,1,0,1,1,3.0,1,0,100,95,97,1.0,0.0,0.0,1.0
1298,female,3,5,free/reduced,0,1,2,0,2.0,1,1,55,64,65,1.0,0.0,1.0,0.0
1299,female,3,6,standard,0,1,2,1,2.0,0,0,61,76,77,1.0,0.0,0.0,1.0
1300,female,0,0,free/reduced,0,1,1,0,1.0,1,0,62,74,76,1.0,0.0,1.0,0.0
1301,female,2,2,standard,0,1,1,1,1.0,1,2,97,98,100,1.0,0.0,0.0,1.0
1302,female,2,0,free/reduced,1,0,2,1,3.0,0,0,65,70,75,1.0,0.0,1.0,0.0
1303,female,1,5,free/reduced,1,2,2,0,2.0,0,0,57,68,74,1.0,0.0,1.0,0.0
1304,male,2,6,standard,0,1,1,0,2.0,1,2,73,72,69,0.0,1.0,0.0,1.0
1305,female,2,4,standard,1,3,2,1,6.0,0,2,64,66,72,1.0,0.0,0.0,1.0
1306,female,0,1,standard,0,1,1,0,2.0,1,0,67,80,88,1.0,0.0,0.0,1.0
1307,male,2,4,standard,1,1,1,0,1.0,2,0,75,62,65,0.0,1.0,0.0,1.0
1308,female,1,0,standard,0,1,1,1,4.0,1,0,90,100,100,1.0,0.0,0.0,1.0
1309,female,2,0,standard,1,0,0,0,5.0,1,0,68,83,72,1.0,0.0,0.0,1.0
1310,female,3,6,standard,0,1,2,0,1.0,0,1,85,97,98,1.0,0.0,0.0,1.0
1311,male,2,0,standard,1,2,2,1,0.0,2,0,88,74,70,0.0,1.0,0.0,1.0
1312,female,3,1,standard,1,1,1,1,2.0,1,0,80,79,89,1.0,0.0,0.0,1.0
1313,female,3,2,free/reduced,1,1,0,1,2.0,2,2,34,39,34,1.0,0.0,1.0,0.0
1314,male,1,5,standard,1,2,2,1,4.0,1,0,42,40,37,0.0,1.0,0.0,1.0
1315,male,1,2,free/reduced,1,0,1,1,1.0,2,0,73,77,72,0.0,1.0,1.0,0.0
1316,female,1,0,standard,0,2,2,1,0.0,1,0,42,58,56,1.0,0.0,0.0,1.0
1317,female,2,0,standard,1,1,0,1,2.0,1,1,74,85,79,1.0,0.0,0.0,1.0
1318,female,2,2,standard,0,1,1,1,5.0,2,1,89,99,98,1.0,0.0,0.0,1.0
1319,female,3,2,standard,1,1,2,1,4.0,0,0,66,59,64,1.0,0.0,0.0,1.0
1320,female,0,0,standard,1,2,1,1,2.0,1,1,61,65,66,1.0,0.0,0.0,1.0
1321,male,0,6,free/reduced,1,0,1,1,1.0,1,0,54,54,48,0.0,1.0,1.0,0.0
1322,female,2,5,standard,0,1,1,0,3.0,0,0,74,89,85,1.0,0.0,0.0,1.0
1323,female,2,0,standard,1,2,1,0,1.0,0,0,91,94,95,1.0,0.0,0.0,1.0
1324,male,1,6,standard,1,1,2,0,4.0,1,2,60,60,51,0.0,1.0,0.0,1.0
1325,male,4,1,free/reduced,0,1,0,1,1.0,0,0,66,65,58,0.0,1.0,1.0,0.0
1326,male,2,0,standard,0,2,2,0,2.0,1,0,73,68,72,0.0,1.0,0.0,1.0
1327,female,2,0,standard,0,1,1,1,2.0,1,2,83,99,97,1.0,0.0,0.0,1.0
1328,male,1,6,standard,1,1,2,1,0.0,1,0,67,57,53,0.0,1.0,0.0,1.0
1329,male,1,5,free/reduced,1,3,0,1,3.0,2,0,58,59,49,0.0,1.0,1.0,0.0
1330,male,2,5,standard,1,1,2,1,1.0,0,0,74,67,67,0.0,1.0,0.0,1.0
1331,male,2,0,free/reduced,0,1,2,0,2.0,0,1,65,60,59,0.0,1.0,1.0,0.0
1332,female,1,6,standard,0,0,2,0,3.0,0,2,79,89,90,1.0,0.0,0.0,1.0
1333,female,4,5,standard,0,1,1,0,2.0,0,0,90,93,100,1.0,0.0,0.0,1.0
1334,female,1,1,standard,1,2,1,1,5.0,1,2,48,66,66,1.0,0.0,0.0,1.0
1335,female,3,1,standard,1,0,1,1,1.0,1,1,79,84,94,1.0,0.0,0.0,1.0
1336,female,2,3,standard,1,1,2,1,3.0,1,2,77,89,87,1.0,0.0,0.0,1.0
1337,female,2,0,free/reduced,0,1,1,1,2.0,1,1,58,62,66,1.0,0.0,1.0,0.0
1338,female,2,2,standard,1,1,1,1,0.0,0,0,69,76,72,1.0,0.0,0.0,1.0
1339,male,1,0,free/reduced,0,1,1,0,2.0,0,2,53,56,52,0.0,1.0,1.0,0.0
1340,male,1,2,free/reduced,1,1,2,1,2.0,1,1,60,64,52,0.0,1.0,1.0,0.0
1341,female,2,6,free/reduced,0,0,2,1,0.0,0,0,61,71,73,1.0,0.0,1.0,0.0
1342,male,3,2,free/reduced,1,1,0,1,2.0,1,1,63,58,50,0.0,1.0,1.0,0.0
1343,female,3,6,standard,1,1,2,1,1.0,0,0,48,52,47,1.0,0.0,0.0,1.0
1344,female,3,6,free/reduced,0,3,1,1,2.0,0,0,54,68,69,1.0,0.0,1.0,0.0
1345,female,4,0,standard,1,1,2,0,4.0,1,0,90,91,88,1.0,0.0,0.0,1.0
1346,male,4,6,standard,0,1,1,1,4.0,1,0,74,79,74,0.0,1.0,0.0,1.0
1347,male,2,5,standard,1,2,2,1,2.0,2,0,73,79,74,0.0,1.0,0.0,1.0
1348,male,2,0,standard,0,1,2,0,2.0,1,2,66,64,65,0.0,1.0,0.0,1.0
1349,female,1,1,standard,1,1,0,0,3.0,1,0,74,74,78,1.0,0.0,0.0,1.0
1350,male,2,2,free/reduced,1,1,1,1,3.0,1,0,32,42,41,0.0,1.0,1.0,0.0
1351,female,2,2,free/reduced,0,1,2,1,1.0,1,1,82,83,88,1.0,0.0,1.0,0.0
1352,female,2,5,standard,1,1,0,1,2.0,1,2,55,60,60,1.0,0.0,0.0,1.0
1353,male,1,5,free/reduced,1,1,1,1,2.0,1,0,76,69,64,0.0,1.0,1.0,0.0
1354,male,2,6,standard,0,1,2,1,2.0,1,2,73,73,78,0.0,1.0,0.0,1.0
1355,male,2,5,free/reduced,0,2,1,0,2.0,1,1,70,78,71,0.0,1.0,1.0,0.0
1356,female,1,4,standard,0,1,2,0,2.0,0,0,53,62,67,1.0,0.0,0.0,1.0
1357,male,2,5,standard,0,1,2,0,1.0,2,0,94,85,87,0.0,1.0,0.0,1.0
1358,female,4,1,standard,1,1,2,0,6.0,1,1,72,80,78,1.0,0.0,0.0,1.0
1359,male,4,5,standard,1,0,2,1,4.0,1,0,64,62,57,0.0,1.0,0.0,1.0
1360,male,4,6,standard,0,1,1,0,1.0,1,1,86,81,77,0.0,1.0,0.0,1.0
1361,female,0,0,standard,1,1,1,1,1.0,2,1,67,79,81,1.0,0.0,0.0,1.0
1362,female,2,6,standard,1,2,2,1,0.0,0,0,57,62,63,1.0,0.0,0.0,1.0
1363,male,1,6,free/reduced,1,2,1,0,3.0,2,0,46,56,50,0.0,1.0,1.0,0.0
1364,female,1,5,free/reduced,1,1,2,1,4.0,1,0,60,73,68,1.0,0.0,1.0,0.0
1365,female,3,2,standard,0,1,1,1,0.0,0,0,71,68,71,1.0,0.0,0.0,1.0
1366,female,4,0,free/reduced,1,1,2,1,1.0,1,0,78,89,81,1.0,0.0,1.0,0.0
1367,female,2,5,free/reduced,1,1,2,1,2.0,0,0,36,45,42,1.0,0.0,1.0,0.0
1368,female,3,5,free/reduced,1,1,2,1,1.0,0,0,57,71,62,1.0,0.0,1.0,0.0
1369,female,2,5,standard,1,1,2,1,0.0,1,1,80,88,85,1.0,0.0,0.0,1.0
1370,female,2,6,free/reduced,0,2,2,1,2.0,1,1,54,60,57,1.0,0.0,1.0,0.0
1371,male,1,5,standard,0,1,2,1,2.0,2,2,65,63,58,0.0,1.0,0.0,1.0
1372,female,1,2,standard,0,1,2,1,0.0,1,0,64,78,75,1.0,0.0,0.0,1.0
1373,female,2,0,standard,0,1,2,0,2.0,1,0,84,84,89,1.0,0.0,0.0,1.0
1374,female,2,1,free/reduced,1,1,2,0,2.0,0,2,52,55,57,1.0,0.0,1.0,0.0
1375,female,1,2,free/reduced,1,1,2,0,2.0,0,0,60,72,66,1.0,0.0,1.0,0.0
1376,female,0,6,standard,0,0,1,0,1.0,2,0,41,51,56,1.0,0.0,0.0,1.0
1377,female,2,1,free/reduced,1,1,2,1,1.0,0,2,70,65,70,1.0,0.0,1.0,0.0
1378,male,4,5,standard,1,1,2,0,2.0,1,1,80,62,63,0.0,1.0,0.0,1.0
1379,female,3,6,standard,1,0,2,0,2.0,0,0,78,70,78,1.0,0.0,0.0,1.0
1380,female,2,6,standard,1,2,2,1,3.0,0,0,52,62,60,1.0,0.0,0.0,1.0
1381,male,4,6,standard,1,1,2,0,1.0,1,2,60,50,45,0.0,1.0,0.0,1.0
1382,male,4,6,free/reduced,1,1,0,0,2.0,0,1,60,61,54,0.0,1.0,1.0,0.0
1383,female,2,2,standard,0,1,1,1,7.0,0,0,60,70,73,1.0,0.0,0.0,1.0
1384,female,0,0,standard,1,2,2,1,2.0,0,0,49,57,57,1.0,0.0,0.0,1.0
1385,female,2,5,standard,0,2,1,1,7.0,1,2,90,100,100,1.0,0.0,0.0,1.0
1386,female,2,2,standard,1,0,0,1,4.0,1,1,70,78,76,1.0,0.0,0.0,1.0
1387,female,4,0,standard,0,1,2,0,2.0,1,1,81,86,84,1.0,0.0,0.0,1.0
1388,male,1,2,standard,1,1,0,0,3.0,1,0,43,44,43,0.0,1.0,0.0,1.0
1389,male,0,2,standard,1,2,1,1,1.0,1,1,60,51,54,0.0,1.0,0.0,1.0
1390,male,4,4,free/reduced,0,2,1,1,1.0,1,0,100,96,91,0.0,1.0,1.0,0.0
1391,male,3,6,free/reduced,0,2,2,0,2.0,1,1,77,70,68,0.0,1.0,1.0,0.0
1392,female,2,1,free/reduced,0,3,2,0,2.0,0,2,84,96,98,1.0,0.0,1.0,0.0
1393,male,1,6,standard,0,1,1,1,5.0,1,0,70,67,65,0.0,1.0,0.0,1.0
1394,female,2,6,free/reduced,1,1,0,1,4.0,0,2,52,70,65,1.0,0.0,1.0,0.0
1395,male,1,0,standard,1,0,2,0,3.0,1,0,79,75,70,0.0,1.0,0.0,1.0
1396,female,3,2,standard,0,1,2,1,5.0,1,2,92,92,99,1.0,0.0,0.0,1.0
1397,female,3,5,standard,1,2,0,0,2.0,1,0,68,76,79,1.0,0.0,0.0,1.0
1398,female,4,2,standard,1,2,2,1,2.0,1,0,100,98,92,1.0,0.0,0.0,1.0
1399,female,2,0,standard,0,1,1,0,7.0,0,0,67,82,82,1.0,0.0,0.0,1.0
1400,female,4,0,free/reduced,1,1,1,1,3.0,1,2,85,86,93,1.0,0.0,1.0,0.0
1401,female,2,2,free/reduced,1,0,1,0,1.0,1,0,52,68,66,1.0,0.0,1.0,0.0
1402,male,1,6,free/reduced,1,2,2,1,1.0,0,2,30,21,17,0.0,1.0,1.0,0.0
1403,female,4,5,standard,1,0,2,0,5.0,1,1,89,95,90,1.0,0.0,0.0,1.0
1404,female,2,5,standard,1,1,1,0,2.0,0,1,53,55,54,1.0,0.0,0.0,1.0
1405,female,3,6,free/reduced,1,1,2,1,3.0,0,0,44,45,52,1.0,0.0,1.0,0.0
1406,male,0,2,standard,1,2,2,1,1.0,1,0,61,65,54,0.0,1.0,0.0,1.0
1407,female,4,0,standard,0,0,2,1,3.0,1,1,95,98,98,1.0,0.0,0.0,1.0
1408,female,2,0,standard,1,2,2,0,4.0,1,1,64,75,69,1.0,0.0,0.0,1.0
1409,male,1,5,free/reduced,1,2,2,0,2.0,0,0,49,61,49,0.0,1.0,1.0,0.0
1410,female,2,6,free/reduced,0,1,2,1,0.0,1,0,43,59,57,1.0,0.0,1.0,0.0
1411,male,3,2,free/reduced,1,1,1,0,1.0,0,1,49,41,36,0.0,1.0,1.0,0.0
1412,male,3,2,standard,1,1,0,1,1.0,1,0,57,56,49,0.0,1.0,0.0,1.0
1413,male,2,3,standard,1,2,2,1,3.0,0,2,82,79,81,0.0,1.0,0.0,1.0
1414,male,4,2,standard,1,0,2,1,3.0,0,1,92,91,83,0.0,1.0,0.0,1.0
1415,female,2,4,standard,0,1,1,0,3.0,1,0,47,59,61,1.0,0.0,0.0,1.0
1416,male,2,1,free/reduced,1,1,1,0,4.0,1,1,73,74,76,0.0,1.0,1.0,0.0
1417,male,2,6,standard,1,0,2,1,7.0,0,0,88,73,74,0.0,1.0,0.0,1.0
1418,female,3,1,standard,0,1,1,1,5.0,0,2,82,84,97,1.0,0.0,0.0,1.0
1419,female,2,5,free/reduced,1,1,2,1,1.0,0,1,51,61,57,1.0,0.0,1.0,0.0
1420,male,2,4,free/reduced,0,0,1,1,3.0,1,0,44,49,46,0.0,1.0,1.0,0.0
1421,female,4,1,standard,0,1,2,1,0.0,0,0,63,69,74,1.0,0.0,0.0,1.0
1422,male,3,3,free/reduced,1,1,1,1,1.0,1,0,70,66,62,0.0,1.0,1.0,0.0
1423,male,3,5,standard,1,2,1,0,3.0,0,0,61,46,50,0.0,1.0,0.0,1.0
1424,male,1,6,free/reduced,1,1,2,1,1.0,0,0,34,37,35,0.0,1.0,1.0,0.0
1425,male,0,2,free/reduced,1,2,1,1,1.0,1,0,44,49,39,0.0,1.0,1.0,0.0
1426,male,2,0,standard,1,2,2,1,0.0,2,0,90,84,85,0.0,1.0,0.0,1.0
1427,male,2,5,standard,1,1,2,1,4.0,0,0,39,45,29,0.0,1.0,0.0,1.0
1428,male,1,5,free/reduced,1,1,1,1,2.0,0,1,34,46,33,0.0,1.0,1.0,0.0
1429,male,4,2,free/reduced,0,1,2,1,2.0,1,0,93,85,78,0.0,1.0,1.0,0.0
1430,male,2,4,standard,1,0,2,1,1.0,0,0,60,57,51,0.0,1.0,0.0,1.0
1431,male,3,2,standard,1,2,0,0,1.0,1,2,66,55,57,0.0,1.0,0.0,1.0
1432,male,4,2,standard,0,1,2,1,2.0,1,1,97,98,95,0.0,1.0,0.0,1.0
1433,female,2,2,standard,1,0,1,0,5.0,0,1,74,83,83,1.0,0.0,0.0,1.0
1434,female,1,2,free/reduced,1,1,2,0,1.0,0,0,46,58,53,1.0,0.0,1.0,0.0
1435,male,2,6,standard,1,1,2,1,2.0,2,2,64,75,77,0.0,1.0,0.0,1.0
1436,female,4,0,free/reduced,0,1,2,0,4.0,0,0,58,66,64,1.0,0.0,1.0,0.0
1437,female,1,0,standard,1,2,1,0,1.0,0,1,41,57,58,1.0,0.0,0.0,1.0
1438,male,2,5,free/reduced,0,1,2,1,0.0,0,0,30,30,36,0.0,1.0,1.0,0.0
1439,female,2,4,standard,0,0,2,1,3.0,0,0,82,84,90,1.0,0.0,0.0,1.0
1440,male,1,6,standard,1,1,0,0,2.0,0,0,78,65,62,0.0,1.0,0.0,1.0
1441,male,1,1,free/reduced,1,1,2,1,2.0,1,1,56,54,50,0.0,1.0,1.0,0.0
1442,female,4,1,free/reduced,0,3,2,0,3.0,0,2,98,100,100,1.0,0.0,1.0,0.0
1443,male,1,0,standard,1,1,2,1,4.0,0,1,64,63,54,0.0,1.0,0.0,1.0
1444,male,2,0,standard,0,1,1,0,1.0,0,2,76,63,69,0.0,1.0,0.0,1.0
1445,female,3,5,standard,0,1,2,1,1.0,1,1,83,87,94,1.0,0.0,0.0,1.0
1446,female,4,6,standard,1,1,2,1,2.0,1,2,53,48,55,1.0,0.0,0.0,1.0
1447,female,2,5,standard,1,2,2,1,3.0,0,0,81,79,80,1.0,0.0,0.0,1.0
1448,male,2,6,standard,0,1,2,1,6.0,0,1,67,58,54,0.0,1.0,0.0,1.0
1449,female,2,5,free/reduced,0,2,2,0,3.0,1,1,45,58,55,1.0,0.0,1.0,0.0
1450,male,1,0,standard,1,0,2,1,1.0,0,0,82,74,69,0.0,1.0,0.0,1.0
